SabioReactionID,Name,Role,Smiles
2880,Vinylacetyl-CoA,Substrate,C=CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
2892,3-Hydroxypropanoyl-CoA,Substrate,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)CCO
2896,2-(alpha-Hydroxyethyl)thiamine diphosphate,Product,CC(O)c2[n+](Cc1cnc(C)nc1(N))c(C)c(CCOP(O)(=O)OP(O)(O)=O)s2
2898,3-Hydroxy-3-methyl-2-oxobutanoate,Product,CC(C)(O)C(=O)C(O)=O
2899,2-Oxohexanoate,Product,CCCCC(=O)C(O)=O
2899,L-Norleucine,Substrate,CCCCC(N)C(O)=O
2900,Cinnamyl alcohol,Product,OCC=Cc1ccccc1
2902,Leukotriene B4,Product,CCCCCC=CCC(O)C=CC=CC=CC(O)CCCC(O)=O
2902,Leukotriene A4,Substrate,CCCCCC=CCC=CC=CC=CC1OC1(CCCC(O)=O)
2905,Deacetylcephalosporin C,Product,[H]C12(C(NC(=O)CCCC(N)C(O)=O)C(=O)N2(C(C(O)=O)=C(CO)CS1))
2905,Cephalosporin C,Substrate,[H]C12(C(NC(=O)CCCC(N)C(O)=O)C(=O)N2(C(C(O)=O)=C(COC(C)=O)CS1))
2906,7-(5-Carboxyl-5-oxopentanyl)-aminocephalosporinate,Product,[H]C12(C(NC(=O)CCCC(=O)C(O)=O)C(=O)N2(C(C(O)=O)=C(COC(C)=O)CS1))
2909,"2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine",Substrate,Nc1nc(O)c2N=C(CO)CNc2(n1)
2910,"2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine diphosphate",Substrate,Nc1nc(O)c2N=C(CNc2(n1))COP(O)(=O)OP(O)(O)=O
2919,L-Arabinose 1-phosphate,Substrate,OC1COC(OP(O)(O)=O)C(O)C1(O)
2925,Dithioerythritol,Substrate,OC(CS)C(O)CS
2925,Dithioerythritol disulfide,Product,OC(CS)C(O)CSSCC(O)C(O)CS
2928,2-Hydroxyestradiol-17beta,Product,[H]C23(CCC4(C)(C(O)CCC4([H])(C3([H])(CCc1cc(O)c(O)cc12))))
2929,Estriol,Product,[H]C23(CCC4(C)(C(O)C(O)CC4([H])(C3([H])(CCc1cc(O)ccc12))))
2931,Estradiol-17beta 3-glucuronide,Product,[H]C24(CCC5(C)(C(O)CCC5([H])(C4([H])(CCc1cc(ccc12)OC3OC(C(O)=O)C(O)C(O)C3(O)))))
2938,L-2-Aminoadipate adenylate,Product,NC(CCCC(=O)OP(O)(=O)OCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23)C(O)=O
2951,(-)-Carvone,Product,CC(=C)C1CC=C(C)C(=O)C1
2952,"1,3-beta-D-Glucan",Product,[*]OC1C(O)C([*])OC(CO)C1(O)
2955,"1,3-Propanediol",Substrate,OCCCO
2999,Tiglyl-CoA,Product,CC=C(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
2999,2-Methylbutanoyl-CoA,Substrate,CCC(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
3007,4-Guanidinobutanal,Substrate,[H]C(=O)CCCNC(N)=N
3011,"7,8-Diaminononanoate",Substrate,CC(N)C(N)CCCCCC(O)=O
3020,UDP-N-acetylmuramate,Substrate,CC(=O)NC1C(OC(CO)C(O)C1(OC(C)C(O)=O))OP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))N3C=CC(=O)NC3(=O)
3027,Lanosterol,Product,[H]C(C)(CCC=C(C)C)C1([H])(CCC2(C)(C=3CCC4([H])(C(C)(C)C(O)CCC4(C)(C=3(CCC12(C))))))
3028,Cycloartenol,Product,[H]C1(CCC2(C)(C3([H])(CCC5([H])(C(C)(C)C(O)CCC45(CC34(CCC12(C)))))))(C(C)CCC=C(C)C)
3032,Maleamate,Product,NC(=O)C=CC(O)=O
3036,6-Carboxyhexanoyl-CoA,Product,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)CCCCCC(O)=O
3036,Pimelate,Substrate,OC(=O)CCCCCC(O)=O
3037,8-Amino-7-oxononanoate,Product,CC(N)C(=O)CCCCCC(O)=O
3040,Desulfoglucotropeolin,Product,OCC1OC(C(O)C(O)C1(O))SC(Cc2ccccc2)=NO
3040,Phenylthioacetohydroximate,Substrate,ON=C(Cc1ccccc1)S
3049,2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate,Substrate,Cc1ncc(COP(O)(=O)OP(O)(O)=O)c(N)n1
3049,4-Methyl-5-(2-phosphoethyl)-thiazole,Substrate,Cc1ncsc1(CCOP(O)(O)=O)
3056,Deacetylvindoline,Substrate,[H]C35(N2CC=CC5(CC)(C(O)C(O)(C(=O)OC)C4([H])(N(C)c1cc(ccc1C34(CC2))OC)))
3056,Vindoline,Product,[H]C35(N2CC=CC5(CC)(C(OC(C)=O)C(O)(C(=O)OC)C4([H])(N(C)c1cc(ccc1C34(CC2))OC)))
3057,S-Adenosyl-4-methylthio-2-oxobutanoate,Product,C[S+](CCC(=O)C(O)=O)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23
3058,Sorbose 1-phosphate,Product,OCC(O)C(O)C(O)C(=O)COP(O)(O)=O
3067,"1,2,3-Trihydroxybenzene",Substrate,Oc1cccc(O)c1(O)
3069,5-Amino-2-oxopentanoate,Product,NCCCC(=O)C(O)=O
3075,3-Deoxy-D-manno-octulosonate 8-phosphate,Substrate,[H]C1(OC(O)(CC(O)C1(O))C(O)=O)(C(O)COP(O)(O)=O)
3090,(R)-4'-Phosphopantothenoyl-L-cysteine,Substrate,CC(C)(COP(O)(O)=O)C(O)C(=O)NCCC(=O)NC(CS)C(O)=O
3092,Bis(3-aminopropyl)amine,Product,NCCCNCCCN
3099,2-Hydroxycyclohexan-1-one,Substrate,OC1CCCCC1(=O)
3099,"1,2-Cyclohexanedione",Product,O=C1CCCCC1(=O)
3102,4-Trimethylammoniobutanal,Substrate,C[N+](C)(C)CCCC=O
3104,1-Methylhistidine,Substrate,Cn1cncc1(CC(N)C(O)=O)
3104,beta-Alanyl-N(pai)-methyl-L-histidine,Product,Cn1cncc1(CC(NC(=O)CCN)C(O)=O)
3114,trans-4-Hydroxy-L-proline,Substrate,OC1CNC(C1)C(O)=O
3116,"Cyclic 2,3-bisphospho-D-glycerate",Product,OC(=O)C1COP(O)(=O)OP(O)(=O)O1
3118,"3,4-Dihydroxyphenylacetaldehyde",Substrate,[H]C(=O)Cc1ccc(O)c(O)c1
3120,2-Hydroxy-5-carboxymethylmuconate semialdehyde,Product,O=CC(=CC=C(O)C(O)=O)CC(O)=O
3121,Homovanillate,Product,COc1cc(ccc1(O))CC(O)=O
3123,"2-Carboxy-2,5-dihydro-5-oxofuran-2-acetate",Substrate,OC(=O)CC1(C=CC(=O)O1)C(O)=O
3125,5alpha-Cholest-7-en-3beta-ol,Substrate,[H]C34(CC=C1C([H])(CCC2(C)(C([H])(CCC12([H]))C(C)CCCC(C)C))C4(C)(CCC(O)C3))
3126,Vitamin D3,Product,[H]C1(CCC2([H])(C(CCCC12(C))=CC=C3CC(O)CCC3(=C)))(C(C)CCCC(C)C)
3134,"17alpha,20alpha-Dihydroxypregn-4-en-3-one",Substrate,[H]C34(CCC1=CC(=O)CCC1(C)C4([H])(CCC2(C)(C3([H])(CCC2(O)(C(C)O)))))
3137,17alpha-Hydroxypregnenolone,Substrate,[H]C34(CC=C1CC(O)CCC1(C)C4([H])(CCC2(C)(C3(CCC2(O)(C(C)=O)))))
3140,"D-myo-Inositol 1,3-bisphosphate",Substrate,OC1C(O)C(OP(O)(O)=O)C(O)C(OP(O)(O)=O)C1(O)
3143,"1D-myo-Inositol 1,2-cyclic phosphate",Substrate,OC1C(O)C(O)C2OP(O)(=O)OC2(C1(O))
3145,3-(4-Hydroxyphenyl)lactate,Substrate,Oc1ccc(cc1)CC(O)C(O)=O
3150,4-Hydroxy-enol-phenylpyruvate,Product,Oc1ccc(cc1)C=C(O)C(O)=O
3158,CMP-3-deoxy-D-manno-octulosonate,Product,NC=1C=CN(C(=O)N=1)C2OC(COP(O)(=O)OCC(O)C(O)C(O)C(O)CC(=O)C(O)=O)C(O)C2(O)
3159,3-Hydroxy-2-methylpropanoyl-CoA,Substrate,CC(CO)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
3162,"D-Galactosyl-1,4-beta-D-glucosylceramide",Substrate,[*]C(=O)NC(COC2OC(CO)C(OC1OC(CO)C(O)C(O)C1(O))C(O)C2(O))C(O)C=CCCCCCCCCCCCCC
3164,1-Palmitoylglycerol 3-phosphate,Substrate,CCCCCCCCCCCCCCCC(=O)OCC(O)COP(O)(O)=O
3164,Palmitoylglycerone phosphate,Product,CCCCCCCCCCCCCCCC(=O)OCC(=O)COP(O)(O)=O
3165,1-(4-Hydroxyphenyl)-2-aminoethanol,Substrate,NCC(O)c1ccc(O)cc1
3168,1-Phosphatidyl-1D-myo-inositol 4-phosphate,Product,[*]C(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(OP(O)(O)=O)C(O)C1(O))OC([*])=O
3169,1-Phosphatidyl-1D-myo-inositol 3-phosphate,Product,[*]C(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(OP(O)(O)=O)C1(O))OC([*])=O
3174,"3,4-Dihydroxystyrene",Product,C=Cc1ccc(O)c(O)c1
3177,"D-myo-Inositol 1,2,4,5,6-pentakisphosphate",Product,OC1C(OP(O)(O)=O)C(OP(O)(O)=O)C(OP(O)(O)=O)C(OP(O)(O)=O)C1(OP(O)(O)=O)
3177,myo-Inositol hexakisphosphate,Substrate,OP(=O)(O)OC1C(OP(O)(O)=O)C(OP(O)(O)=O)C(OP(=O)(O)O)C(OP(O)(O)=O)C1(OP(O)(O)=O)
3178,"Inositol 1,2,3,4,5-pentakisphosphate",Product,OC1C(OP(O)(=O)O)C(OP(O)(O)=O)C(OP(O)(O)=O)C(OP(=O)(O)O)C1(OP(O)(O)=O)
3181,CDP-N-methylethanolamine,Product,CNCCOP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(O))N2C=CC(N)=NC2(=O)
3182,5-Hydroxy-L-lysine,Product,NCC(O)CCC(N)C(O)=O
3182,Protein lysine,Substrate,[*]NC(=O)C(CCCCN)NC([*])=O
3183,5-Phosphonooxy-L-lysine,Product,NCC(CCC(N)C(O)=O)OP(O)(O)=O
3189,3-Hydroxy-2-methylpyridine-5-carboxylate,Substrate,Cc1ncc(cc1(O))C(O)=O
3193,"5,10-Methylenetetrahydromethanopterin",Product,[H]C25(C(C)NC=1N=C(N)NC(=O)C=1N5(CN(C2(C))c3ccc(cc3)CC(O)C(O)C(O)COC4OC(COP(O)(=O)OC(CCC(O)=O)C(O)=O)C(O)C4(O)))
3193,"5,6,7,8-Tetrahydromethanopterin",Substrate,[H]C1(NC=2C(=O)NC(N)=NC=2(NC1(C)))(C(C)Nc3ccc(cc3)CC(O)C(O)C(O)COC4OC(COP(O)(=O)OC(CCC(O)=O)C(O)=O)C(O)C4(O))
3197,"1D-myo-Inositol 1,4-bisphosphate",Substrate,OC1C(O)C(OP(O)(O)=O)C(O)C(O)C1(OP(O)(O)=O)
3198,"1D-myo-Inositol 1,4,5-trisphosphate",Substrate,OC1C(O)C(OP(O)(O)=O)C(OP(O)(O)=O)C(O)C1(OP(O)(O)=O)
3207,3beta-Hydroxyandrost-5-en-17-one 3-sulfate,Substrate,[H]C24(CC=C1CC(CCC1(C)C4([H])(CCC3(C)(C(=O)CCC23([H]))))OS(O)(=O)=O)
3214,1-(1-Alkenyl)-sn-glycero-3-phosphoethanolamine,Substrate,[*]C=COCC(O)COP(O)(=O)OCCN
3217,Stachyose,Product,OCC4OC(OCC3OC(OCC2OC(OC1(CO)(OC(CO)C(O)C1(O)))C(O)C(O)C2(O))C(O)C(O)C3(O))C(O)C(O)C4(O)
3220,N-Acetyl-beta-D-glucosaminylamine,Product,CC(=O)NC1C(N)OC(CO)C(O)C1(O)
3223,Lipoylprotein,Substrate,[*]C(NC(=O)C([*])NC(=O)C([*])NC(=O)CCCCC1CCSS1)C(O)=O
3223,S-Aminomethyldihydrolipoylprotein,Product,[*]C(=O)CCCCC(CCS)SCN
3224,"D-myo-Inositol 3,4-bisphosphate",Product,OC1C(O)C(O)C(OP(O)(O)=O)C(OP(O)(O)=O)C1(O)
3225,"1D-myo-Inositol 1,3,4,5-tetrakisphosphate",Product,OC1C(OP(O)(O)=O)C(O)C(OP(O)(O)=O)C(OP(O)(O)=O)C1(OP(O)(O)=O)
3226,"Inositol 1,3,4,6-tetrakisphosphate",Product,OC1C(OP(O)(O)=O)C(OP(O)(O)=O)C(O)C(OP(O)(O)=O)C1(OP(O)(O)=O)
3228,"3-(3,5-Diiodo-4-hydroxyphenyl)lactate",Substrate,OC(=O)C(O)Cc1cc(c(O)c(c1)I)I
3228,"3,5-Diiodo-4-hydroxyphenylpyruvate",Product,OC(=O)C(=O)Cc1cc(c(O)c(c1)I)I
3231,"1-Phosphatidyl-D-myo-inositol 4,5-bisphosphate",Substrate,[*]C(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(OP(O)(O)=O)C(OP(O)(O)=O)C1(O))OC([*])=O
3232,1-Alkyl-2-acetyl-sn-glycero-3-phosphocholine,Product,[*]OCC(COP(O)(=O)OCC[N+](C)(C)C)OC(C)=O
3232,1-Organyl-2-lyso-sn-glycero-3-phosphocholine,Substrate,[*]OCC(O)COP(O)(=O)OCC[N+](C)(C)C
3238,Homo-cis-aconitate,Product,OC(=O)CCC(=CC(O)=O)C(O)=O
3239,Kynurenic acid,Product,OC(=O)c1cc(O)c2ccccc2(n1)
3252,5-Amino-6-(5'-phosphoribitylamino)uracil,Substrate,NC=1C(=O)NC(=O)NC=1(NCC(O)C(O)C(O)COP(O)(O)=O)
3252,5-Amino-6-(5'-phosphoribosylamino)uracil,Product,NC=2C(=O)NC(=O)NC=2(NC1OC(COP(O)(O)=O)C(O)C1(O))
3255,"3-Hydroxy-2-methylpyridine-4,5-dicarboxylate",Substrate,Cc1ncc(C(O)=O)c(C(O)=O)c1(O)
3256,3-Phenylcatechol,Substrate,Oc2cccc(c1ccccc1)c2(O)
3265,4-Amino-2-methyl-5-phosphomethylpyrimidine,Product,Cc1ncc(COP(O)(O)=O)c(N)n1
3265,4-Amino-5-hydroxymethyl-2-methylpyrimidine,Substrate,Cc1ncc(CO)c(N)n1
3273,"1D-myo-Inositol 3,4,5,6-tetrakisphosphate",Substrate,OC1C(O)C(OP(O)(O)=O)C(OP(O)(O)=O)C(OP(O)(O)=O)C1(OP(O)(O)=O)
3280,GM3,Product,[*]C(=O)NC(COC3OC(CO)C(OC2OC(CO)C(O)C(OC1(CC(O)C(NC(C)=O)C([H])(O1)C(O)C(O)CO)C(O)=O)C2(O))C(O)C3(O))C(O)C=CCCCCCCCCCCCCC
3282,GA2,Product,[*]C(=O)NC(COC3OC(CO)C(OC2OC(CO)C(OC1OC(CO)C(O)C(O)C1(NC(C)=O))C(O)C2(O))C(O)C3(O))C(O)C=CCCCCCCCCCCCCC
3293,"2-Amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine",Substrate,NC=1NC(=O)C=2N=C(CNC=2(N=1))C(O)C(O)CO
3294,"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoate",Product,[H]C(C)(CCCC(C)C(O)=O)C2CCC1C3C(O)CC4([H])(CC(O)CCC4(C)(C3(CC(O)C12(C))))
3294,"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-al",Substrate,[H]C(=O)C(C)CCCC([H])(C)C2([H])(CCC3([H])(C4([H])(C(O)CC1([H])(CC(O)CCC1(C)C4([H])(CC(O)C23(C))))))
3295,"3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane",Substrate,[H]C12(CC(O)CCC1(C)C3([H])(CC(O)C4(C)(C([H])(CCC4([H])(C3([H])(C(O)C2)))C(C)CCCC(C)CO)))
3322,"2',3'-Cyclic AMP",Substrate,Nc4ncnc1c4(ncn1C3OC(CO)C2OP(O)(=O)OC23)
3325,Prenol,Product,CC(C)=CCO
3328,1-Butanol,Product,CCCCO
3337,Keratan sulfate,Substrate,[*]OC4C(O)C(COS(O)(=O)=O)OC(OC1C(O)C(NC(C)=O)C(OC1(COS(O)(=O)=O))OC3C(O)C(CO)OC(OC2C(O)C(NC(C)=O)C([*])OC2(COS(O)(=O)=O))C3(O))C4(O)
3338,Loganin,Product,[H]C13(CC(O)C(C)C3([H])(C(OC=C1(C(=O)OC))OC2OC(CO)C(O)C(O)C2(O)))
3338,Loganate,Substrate,[H]C13(CC(O)C(C)C3([H])(C(OC=C1(C(O)=O))OC2OC(CO)C(O)C(O)C2(O)))
3342,Salicin,Product,OCc2ccccc2(OC1OC(CO)C(O)C(O)C1(O))
3342,Salicyl alcohol,Substrate,OCc1ccccc1(O)
3344,o-Cresol,Product,Cc1ccccc1(O)
3345,3-Methylphenol,Product,Cc1cccc(O)c1
3349,3-Methylcatechol,Product,Cc1cccc(O)c1(O)
3351,4-Cresol,Substrate,Cc1ccc(O)cc1
3354,Acacetin,Product,COc1ccc(cc1)C2=CC(=O)c3c(O)cc(O)cc3(O2)
3355,Acrolein,Product,[H]C(=O)C=C
3355,2-Propen-1-ol,Substrate,C=CCO
3357,Apigenin 7-O-beta-D-glucoside,Product,OCC4OC(Oc1cc(O)c2C(=O)C=C(Oc2(c1))c3ccc(O)cc3)C(O)C(O)C4(O)
3363,Scopoletin,Product,COc1cc2C=CC(=O)Oc2(cc1(O))
3364,Geranial,Product,[H]C(=O)C=C(C)CCC=C(C)C
3364,Geraniol,Substrate,CC(C)=CCCC(C)=CCO
3365,Indan-1-ol,Substrate,OC1CCc2ccccc12
3365,1-Indanone,Product,O=C1CCc2ccccc12
3370,"5,7,4'-Trihydroxy-3'-methoxyflavone",Product,COc1cc(ccc1(O))C2=CC(=O)c3c(O)cc(O)cc3(O2)
3370,Luteolin,Substrate,Oc1cc(O)c2C(=O)C=C(Oc2(c1))c3ccc(O)c(O)c3
3371,Luteolin 7-O-beta-D-glucoside,Product,OCC4OC(Oc1cc(O)c2C(=O)C=C(Oc2(c1))c3ccc(O)c(O)c3)C(O)C(O)C4(O)
3374,Morphinone,Product,[H]C45(C=CC(=O)C1Oc3c(O)ccc2CC5(N(C)CCC14(c23)))
3374,Morphine,Substrate,[H]C45(C=CC(O)C1Oc3c(O)ccc2CC5(N(C)CCC14(c23)))
3378,Selenophosphate,Product,OP(O)(O)=[Se]
3378,Selenide,Substrate,[Se]
3379,Selenite,Product,O=[Se]([O-])[O-]
3384,Selenocysteine,Product,NC(C[Se])C(O)=O
3387,Sinapyl alcohol,Product,COc1cc(C=CCO)cc(OC)c1(O)
3387,Syringin,Substrate,COc2cc(C=CCO)cc(OC)c2(OC1OC(CO)C(O)C(O)C1(O))
3392,Calcitriol,Product,[H]C23(CCC(C(C)CCCC(C)(C)O)C3(C)(CCCC2(=CC=C1CC(O)CC(O)C1(=C))))
3392,25-Hydroxyvitamin D3,Substrate,C=C3CCC(O)CC3(=CC=C1CCCC2(C)(C(CCC12)C(C)CCCC(C)(C)O))
3400,Trihexosylceramide,Substrate,[*]C(=O)NC(COC3OC(CO)C(OC2OC(CO)C(OC1OC(CO)C(O)C(O)C1(O))C(O)C2(O))C(O)C3(O))C(O)C=CCCCCCCCCCCCCC
3408,"(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate",Product,CCCCCC(C=CC=CCCCCCCCC(O)=O)OO
3408,Linoleate,Substrate,CCCCCC=CCC=CCCCCCCCC(O)=O
3409,"9-cis,11-trans-Octadecadienoate",Product,CCCCCCC=CC=CCCCCCCCC(O)=O
3413,Phytanoyl-CoA,Product,CC(C)CCCC(C)CCCC(C)CCCC(C)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
3413,Phytanate,Substrate,CC(C)CCCC(C)CCCC(C)CCCC(C)CC(O)=O
3421,(+)-Dihydromyricetin,Product,Oc1cc(O)c2C(=O)C(O)C(Oc2(c1))c3cc(O)c(O)c(O)c3
3430,L-Glutaminyl-tRNA(Gln),Product,[*]C5OC(CO)C(OP(O)(=O)OCC4OC([*])C(O)C4(OP(O)(=O)OCC1OC(C(OC(=O)C(N)CCC(N)=O)C1(O))n3cnc2c(N)ncnc23))C5(O)
3441,Vitamin D2,Product,[H]C23(CCC(C(C)C=CC(C)C(C)C)C3(C)(CCCC2(=CC=C1CC(O)CCC1(=C))))
3441,Ergosterol,Substrate,[H]C2(CCC3([H])(C4=CC=C1CC(O)CCC1(C)C4([H])(CCC23(C))))(C(C)C=CC(C)C(C)C)
3452,2-Dehydro-3-deoxy-L-fuconate,Product,CC(O)C(O)CC(=O)C(O)=O
3452,L-Fuconate,Substrate,CC(O)C(O)C(O)C(O)C(O)=O
3460,Mesaconate,Product,CC(=CC(O)=O)C(O)=O
3461,Codeine,Product,[H]C45(C=CC(O)C1Oc3c(ccc2CC5(N(C)CCC14(c23)))OC)
3462,Oripavine,Product,COC1=CC=C3C2Cc4ccc(O)c5OC1C3(CCN2(C))c45
3473,trans-beta-D-Glucosyl-2-hydroxycinnamate,Product,OCC2OC(Oc1ccccc1(C=CC(O)=O))C(O)C(O)C2(O)
3482,Palmatine,Product,COc2ccc1cc3c4cc(OC)c(cc4(CC[n+]3(cc1c2(OC))))OC
3482,Columbamine,Substrate,COc2ccc1cc3c4cc(O)c(cc4(CC[n+]3(cc1c2(OC))))OC
3483,"5,8,13,13a-Tetrahydrocolumbamine",Substrate,[H]C23(Cc4ccc(OC)c(OC)c4(CN3(CCc1cc(OC)c(O)cc12)))
3486,Phytosterol,Product,[H]C24(CC=C1CC(O)CCC1(C)C4([H])(CCC3(C)(C(CCC23([H]))C(C)C=CC(CC)C(C)C)))
3493,3-Dehydro-L-threonate,Product,OCC(=O)C(O)C(O)=O
3497,(6S)-Hydroxyhyoscyamine,Substrate,CN3C1CC(O)C3(CC(C1)OC(=O)C(CO)c2ccccc2)
3497,Scopolamine,Product,[H]C23(CC(CC([H])(C1OC12)N3(C))OC(=O)C(CO)c4ccccc4)
3524,Zymosterol,Product,[H]C(C)(CCC=C(C)C)C2([H])(CCC1([H])(C=3CCC4([H])(CC(O)CCC4(C)(C=3(CCC12(C))))))
3535,trans-Oct-2-enoyl-CoA,Product,CCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
3535,Octanoyl-CoA,Substrate,CCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
3537,3-Oxodecanoyl-CoA,Product,CCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
3548,(R)-Mandelate,Substrate,OC(=O)C(O)c1ccccc1
3558,Cellotetraose,Substrate,OCC4OC(OC1C(O)C(O)C(OC1(CO))OC2C(O)C(O)C(OC2(CO))OC3C(O)C(O)C(O)OC3(CO))C(O)C(O)C4(O)
3559,Cellopentaose,Substrate,OCC5OC(OC1C(O)C(O)C(OC1(CO))OC2C(O)C(O)C(OC2(CO))OC3C(O)C(O)C(OC3(CO))OC4C(O)C(O)C(O)OC4(CO))C(O)C(O)C5(O)
3563,Gibberellin A44 diacid,Substrate,[H]C24(CCC1(O)(CC4(CC1(=C))(C(C(O)=O)C3([H])(C(C)(CCCC23(CO))C(O)=O))))
3563,Gibberellin A19,Product,C=C4CC13(CC4(O)(CCC3(C2(C=O)(CCCC(C)(C(=O)O)C2(C1(C(=O)O))))))
3564,Gibberellin A20,Product,[H]C35(CCC1(O)(CC5(CC1(=C))(C(C(O)=O)C4([H])(C2(C)(CCCC34(OC2(=O)))))))
3568,L-Hyoscyamine,Substrate,[H]C13(CCC([H])(CC(C1)OC(=O)C(CO)c2ccccc2)N3(C))
3571,Dihydrolipoylprotein,Substrate,[*]C(=O)CCCCC(CCS)S
3575,Sedoheptulose 1-phosphate,Product,OCC(O)C(O)C(O)C(O)C(=O)COP(O)(O)=O
3577,Reduced trypanothione,Substrate,NC(CCC(=O)NC(CS)C(=O)NCC(=O)NCCCCNCCCNC(=O)CNC(=O)C(CS)NC(=O)CCC(N)C(O)=O)C(O)=O
3577,Oxidized trypanothione,Product,NC(CCC(=O)NC1CSSCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(=O)NCCCNCCCCNC(=O)CNC1(=O))C(O)=O
3587,(S)-Reticuline,Substrate,COc1ccc(cc1(O))CC2c3cc(O)c(cc3(CCN2(C)))OC
3587,(S)-Scoulerine,Product,[H]C23(Cc4ccc(OC)c(O)c4(CN3(CCc1cc(OC)c(O)cc12)))
3588,3'-Hydroxy-N-methyl-(S)-coclaurine,Substrate,COc2cc3CCN(C)C(Cc1ccc(O)c(O)c1)c3(cc2(O))
3594,5'-Dephospho-DNA,Substrate,[*]C3CC(O)C(COP(O)(=O)OC2CC([*])OC2(COP(O)(=O)OC1CC([*])OC1(CO)))O3
3594,5'-Phospho-DNA,Product,[*]C3CC(O)C(COP(O)(=O)OC2CC([*])OC2(COP(O)(=O)OC1CC([*])OC1(COP(O)(O)=O)))O3
3597,Protochlorophyllide,Product,CCC3=C(C)c2cc7c(C=C)c(C)c6cc1nc(C(CCC(O)=O)=C1(C))c5C(C(=O)OC)C(=O)c4c(C)c(cc3(n2))n(c45)[Mg+2]n67
3597,Chlorophyllide a,Substrate,CCC3=C(C)c2cc7c(C=C)c(C)c6cc1nc(C(CCC(O)=O)C1(C))c5C(C(=O)OC)C(=O)c4c(C)c(cc3(n2))n(c45)[Mg+2]n67
3598,11-Dehydrocorticosterone,Product,CC24(CCC(=O)C=C4(CCC1C3CCC(C(=O)CO)C3(C)(CC(=O)C12)))
3598,Corticosterone,Substrate,[H]C34(CCC(C(=O)CO)C4(C)(CC(O)C2([H])(C3([H])(CCC1=CC(=O)CCC12(C)))))
3606,2-trans-Dodecenoyl-CoA,Product,CCCCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
3606,Lauroyl-CoA,Substrate,CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
3615,20-OH-Leukotriene B4,Product,OCCCCCC=CCC(O)C=CC=CC=CC(O)CCCC(O)=O
3625,Mg2+,Substrate,[Mg+2]
