,SabioReactionID,Name,Role,Smiles
8890,2157,(Phosphate)n-1,Product,OP(O)(=O)OP(O)(=O)OP(O)(O)=O
8891,2157,(Phosphate)n-1,Substrate,OP(O)(=O)OP(O)(=O)OP(O)(O)=O
8892,2158,D-Glucose 6-phosphate,Product,OC1OC(COP(O)(O)=O)C(O)C(O)C1(O)
8893,2158,(Phosphate)n-1,Substrate,OP(O)(=O)OP(O)(=O)OP(O)(O)=O
8894,2158,(Phosphate)n-1,Product,OP(O)(=O)OP(O)(=O)OP(O)(O)=O
8895,2158,D-Glucose,Substrate,OCC1OC(O)C(O)C(O)C1(O)
8900,2160,beta-D-Glucose,Substrate,OCC1OC(O)C(O)C(O)C1(O)
8901,2160,(Phosphate)n-1,Product,OP(O)(=O)OP(O)(=O)OP(O)(O)=O
8902,2160,(Phosphate)n-1,Substrate,OP(O)(=O)OP(O)(=O)OP(O)(O)=O
8903,2160,beta-D-Glucose 6-phosphate,Product,OC1OC(COP(O)(O)=O)C(O)C(O)C1(O)
8904,2161,"Glycerate 1,3-bisphosphate",Substrate,OC(COP(O)(O)=O)C(=O)OP(O)(O)=O
8905,2161,(Phosphate)n-1,Product,OP(O)(=O)OP(O)(=O)OP(O)(O)=O
8906,2161,(Phosphate)n-1,Substrate,OP(O)(=O)OP(O)(=O)OP(O)(O)=O
8907,2161,3-Phosphoglycerate,Product,OC(=O)C(O)COP(O)(O)=O
8908,2162,alpha-D-Glucose,Substrate,OCC1OC(O)C(O)C(O)C1(O)
8909,2162,(Phosphate)n,Product,OP(O)(=O)OP(O)(=O)OP(O)(O)=O
8910,2162,(Phosphate)n,Substrate,OP(O)(=O)OP(O)(=O)OP(O)(O)=O
8911,2162,alpha-D-Glucose 6-phosphate,Product,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)OP(=O)(O)O
8925,2166,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
8926,2166,Coenzyme A,Substrate,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS
8927,2166,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
8928,2166,Coniferaldehyde,Substrate,COc1cc(C=CC=O)ccc1(O)
8929,2166,H+,Product,[H]
8930,2166,Feruloyl-CoA,Product,COc1cc(ccc1(O))C=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(OP(O)(O)=O))n4cnc3c(N)ncnc34
8931,2167,AMP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))
8932,2167,Diphosphate,Product,OP(O)(=O)OP(O)(O)=O
8933,2167,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
8934,2167,CoA,Substrate,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS
8935,2167,Ferulate,Substrate,COc1cc(C=CC(O)=O)ccc1(O)
8936,2167,Feruloyl-CoA,Product,COc1cc(ccc1(O))C=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(OP(O)(O)=O))n4cnc3c(N)ncnc34
8941,2169,NH3,Product,[H]N([H])[H]
8942,2169,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
8943,2169,H2O,Substrate,[H]O[H]
8944,2169,(R)-2-Oxo-3-methylpentanoate,Product,CCC(C)C(=O)C(O)=O
8945,2169,H+,Product,[H]
8946,2169,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
8947,2169,L-Isoleucine,Substrate,CCC(C)C(N)C(O)=O
8948,2170,O2,Substrate,O=O
8949,2170,NH3,Product,[H]N([H])[H]
8950,2170,H2O,Substrate,[H]O[H]
8951,2170,3-Methyl-2-oxopentanoate,Product,CCC(C)C(=O)C(O)=O
8952,2170,L-Isoleucine,Substrate,CCC(C)C(N)C(O)=O
8953,2170,H2O2,Product,OO
8954,2171,L-Glutamate,Product,NC(CCC(O)=O)C(O)=O
8955,2171,2-Oxoglutarate,Substrate,OC(=O)CCC(=O)C(O)=O
8956,2171,3-Methyl-2-oxopentanoate,Product,CCC(C)C(=O)C(O)=O
8957,2171,L-Isoleucine,Substrate,CCC(C)C(N)C(O)=O
8958,2172,L-Glutamate,Product,NC(CCC(O)=O)C(O)=O
8959,2172,2-Ketoglutaric acid,Substrate,OC(=O)CCC(=O)C(O)=O
8960,2172,(R)-2-Oxo-3-methylpentanoate,Product,CCC(C)C(=O)C(O)=O
8961,2172,L-Isoleucine,Substrate,CCC(C)C(N)C(O)=O
8962,2173,L-Valine,Substrate,CC(C)C(N)C(O)=O
8963,2173,alpha-Ketovaline,Product,CC(C)C(=O)C(O)=O
8964,2173,(S)-3-Methyl-2-oxopentanoate,Substrate,CCC(C)C(=O)C(O)=O
8965,2173,L-Isoleucine,Product,CCC(C)C(N)C(O)=O
8966,2174,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
8967,2174,L-Pipecolate,Substrate,OC(=O)C1CCCCN1
8968,2174,delta1-Piperideine-2-carboxylate,Product,OC(=O)C=1CCCCN=1
8969,2174,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
8970,2174,H+,Product,[H]
8971,2175,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
8972,2175,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
8973,2175,L-Pipecolate,Substrate,OC(=O)C1CCCCN1
8974,2175,delta1-Piperideine-2-carboxylate,Product,OC(=O)C=1CCCCN=1
8975,2175,H+,Product,[H]
8976,2176,O2,Substrate,O=O
8977,2176,L-Pipecolate,Substrate,OC(=O)C1CCCCN1
8978,2176,"2,3,4,5-Tetrahydropyridine-2-carboxylate",Product,OC(=O)C1CCCC=N1
8979,2176,H2O2,Product,OO
8980,2177,L-Pipecolate,Substrate,OC(=O)C1CCCCN1
8981,2177,"2,3,4,5-Tetrahydropyridine-2-carboxylate",Product,OC(=O)C1CCCC=N1
8982,2177,FAD,Substrate,Cc5cc6N=C1C(=O)NC(=O)N=C1N(CC(O)C(O)C(O)COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)c6(cc5(C))
8983,2177,FADH2,Product,Cc5cc6NC=1C(=O)NC(=O)NC=1N(CC(O)C(O)C(O)COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)c6(cc5(C))
8988,2179,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
8989,2179,Progesterone,Product,[H]C24(CCC1=CC(=O)CCC1(C)C4([H])(CCC3(C)(C(CCC23([H]))C(C)=O)))
8990,2179,20alpha-Hydroxy-4-pregnen-3-one,Substrate,CC(O)C2CCC3C4CCC1=CC(=O)CCC1(C)C4(CCC23(C))
8991,2179,H+,Product,[H]
8992,2179,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
8993,2180,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
8994,2180,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
8995,2180,Progesterone,Product,[H]C24(CCC1=CC(=O)CCC1(C)C4([H])(CCC3(C)(C(CCC23([H]))C(C)=O)))
8996,2180,"5alpha-Pregnane-3,20-dione",Substrate,[H]C34(CCC1([H])(C([H])(CCC2(C)(C([H])(CCC12([H]))C(C)=O))C4(C)(CCC(=O)C3)))
8997,2180,H+,Product,[H]
8998,2181,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
8999,2181,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
9000,2181,Progesterone,Product,[H]C24(CCC1=CC(=O)CCC1(C)C4([H])(CCC3(C)(C(CCC23([H]))C(C)=O)))
9001,2181,20alpha-Hydroxyprogesterone,Substrate,CC(O)C2CCC3C4CCC1=CC(=O)CCC1(C)C4(CCC23(C))
9002,2181,H+,Product,[H]
9003,2182,NADP+,Product,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
9004,2182,O2,Substrate,O=O
9005,2182,H2O,Product,[H]O[H]
9006,2182,NADPH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
9007,2182,Progesterone,Substrate,[H]C24(CCC1=CC(=O)CCC1(C)C4([H])(CCC3(C)(C(CCC23([H]))C(C)=O)))
9008,2182,Testosterone acetate,Product,[H]C2(CCC3([H])(C4([H])(CCC1=CC(=O)CCC1(C)C4([H])(CCC23(C)))))(OC(C)=O)
9009,2182,H+,Substrate,[H]
9038,2188,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
9039,2188,Progesterone,Product,[H]C24(CCC1=CC(=O)CCC1(C)C4([H])(CCC3(C)(C(CCC23([H]))C(C)=O)))
9040,2188,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
9041,2188,H+,Product,[H]
9042,2188,Pregnenolone,Substrate,[H]C3(CCC2C4([H])(CC=C1CC(O)CCC1(C)C4([H])(CCC23(C))))(C(C)=O)
9043,2189,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
9044,2189,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
9045,2189,Progesterone,Product,[H]C24(CCC1=CC(=O)CCC1(C)C4([H])(CCC3(C)(C(CCC23([H]))C(C)=O)))
9046,2189,H+,Product,[H]
9047,2189,Pregnenolone,Substrate,[H]C3(CCC2C4([H])(CC=C1CC(O)CCC1(C)C4([H])(CCC23(C))))(C(C)=O)
9054,2191,NADP+,Product,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
9055,2191,NADPH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
9056,2191,Progesterone,Substrate,[H]C24(CCC1=CC(=O)CCC1(C)C4([H])(CCC3(C)(C(CCC23([H]))C(C)=O)))
9057,2191,"5beta-Pregnane-3,20-dione",Product,CC(=O)C2CCC3C4CCC1CC(=O)CCC1(C)C4(CCC23(C))
9058,2191,H+,Substrate,[H]
9059,2192,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
9060,2192,Coenzyme A,Substrate,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS
9061,2192,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
9062,2192,Sinapoyl-CoA,Product,COc4cc(C=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)cc(OC)c4(O)
9063,2192,H+,Product,[H]
9064,2192,Sinapoyl aldehyde,Substrate,COc1cc(C=CC=O)cc(OC)c1(O)
9065,2193,AMP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))
9066,2193,Diphosphate,Product,OP(O)(=O)OP(O)(O)=O
9067,2193,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
9068,2193,Coenzyme A,Substrate,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS
9069,2193,Sinapoyl-CoA,Product,COc4cc(C=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)cc(OC)c4(O)
9070,2193,Sinapate,Substrate,COc1cc(C=CC(O)=O)cc(OC)c1(O)
9077,2195,NAD+,Product,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
9078,2195,Coenzyme A,Product,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS
9079,2195,CO2,Product,O=C=O
9080,2195,H2O,Product,[H]O[H]
9081,2195,Stearoyl-CoA,Substrate,CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
9082,2195,Malonyl-CoA,Substrate,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(O)=O
9083,2195,Eicosanoyl-CoA,Product,CCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
9084,2195,NADH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
9085,2195,H+,Substrate,[H]
9086,2196,NADP+,Product,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
9087,2196,Coenzyme A,Product,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS
9088,2196,CO2,Product,O=C=O
9089,2196,H2O,Product,[H]O[H]
9090,2196,NADPH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
9091,2196,Stearoyl-CoA,Substrate,CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
9092,2196,Malonyl-CoA,Substrate,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(O)=O
9093,2196,H+,Substrate,[H]
9094,2196,Eicosanoyl-CoA,Product,CCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
9111,2202,NADP+,Product,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
9112,2202,O2,Substrate,O=O
9113,2202,H2O,Product,[H]O[H]
9114,2202,NADPH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
9115,2202,Cyclohexanone,Substrate,O=C1CCCCC1
9116,2202,6-Hexanolide,Product,O=C1CCCCCO1
9117,2202,H+,Substrate,[H]
9131,2206,Dihydrofolate,Substrate,NC=2NC(=O)C=3N=C(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)CNC=3(N=2)
9132,2206,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
9133,2206,Folate,Product,NC=2NC(=O)c3nc(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)cnc3(N=2)
9134,2206,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
9135,2206,H+,Product,[H]
9136,2207,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
9137,2207,Dihydrofolate,Substrate,NC=2NC(=O)C=3N=C(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)CNC=3(N=2)
9138,2207,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
9139,2207,Folate,Product,NC=2NC(=O)c3nc(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)cnc3(N=2)
9140,2207,H+,Product,[H]
9141,2208,Dihydrofolate,Product,NC=2NC(=O)C=3N=C(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)CNC=3(N=2)
9142,2208,Phosphate,Product,OP(O)(O)=O
9143,2208,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
9144,2208,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
9145,2208,L-Glutamate,Substrate,NC(CCC(O)=O)C(O)=O
9146,2208,Dihydropteroate,Substrate,NC=2NC(=O)C=3N=C(CNc1ccc(cc1)C(O)=O)CNC=3(N=2)
9153,2210,Phosphate,Product,OP(O)(O)=O
9154,2210,H2O,Substrate,[H]O[H]
9155,2210,Phosphatidate,Substrate,[*]C(=O)OCC(COP(O)(O)=O)OC([*])=O
9156,2210,"1,2-Diacyl-sn-glycerol",Product,[*]C(=O)OCC(CO)OC([*])=O
9157,2211,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
9158,2211,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
9159,2211,Phosphatidic acid,Product,[*]C(=O)OCC(COP(O)(O)=O)OC([*])=O
9160,2211,"1,2-Diacyl-sn-glycerol",Substrate,[*]C(=O)OCC(CO)OC([*])=O
9165,2213,CO2,Product,O=C=O
9166,2213,Itaconate,Product,C=C(CC(O)=O)C(O)=O
9167,2213,cis-Aconitate,Substrate,[H]C(C(O)=O)=C(CC(O)=O)C(O)=O
9168,2214,trans-Aconitate,Substrate,[H]C(C(O)=O)=C(CC(O)=O)C(O)=O
9169,2214,cis-Aconitate,Product,[H]C(C(O)=O)=C(CC(O)=O)C(O)=O
9170,2215,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
9171,2215,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
9172,2215,(R)-5-Phosphomevalonate,Product,CC(O)(CCOP(O)(O)=O)CC(O)=O
9173,2215,(R)-Mevalonate,Substrate,CC(O)(CCO)CC(O)=O
9174,2216,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
9175,2216,Mevaldate,Product,CC1(O)(CC(O)OC(=O)C1)
9176,2216,H+,Product,[H]
9177,2216,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
9178,2216,(R)-Mevalonate,Substrate,CC(O)(CCO)CC(O)=O
9179,2217,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
9180,2217,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
9181,2217,Mevaldate,Product,CC1(O)(CC(O)OC(=O)C1)
9182,2217,H+,Product,[H]
9183,2217,(R)-Mevalonate,Substrate,CC(O)(CCO)CC(O)=O
9188,2219,Phosphate,Product,OP(O)(O)=O
9189,2219,H2O,Substrate,[H]O[H]
9190,2219,5'-Phosphopolynucleotide,Substrate,[*]C3OC(COP(O)(=O)OC2C(O)C([*])OC2(COP(O)(=O)OC1C(O)C([*])OC1(COP(O)(O)=O)))C(O)C3(O)
9191,2219,Polynucleotide,Product,[*]C3OC(COP(O)(=O)OC2C(O)C([*])OC2(COP(O)(=O)OC1C(O)C([*])OC1(CO)))C(O)C3(O)
9200,2222,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
9201,2222,trans-Cinnamate,Product,OC(=O)C=Cc1ccccc1
9202,2222,Hydrocinnamate,Substrate,OC(=O)CCc1ccccc1
9203,2222,H+,Product,[H]
9204,2222,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
9205,2223,NADP+,Product,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
9206,2223,O2,Substrate,O=O
9207,2223,H2O,Product,[H]O[H]
9208,2223,NADPH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
9209,2223,trans-Cinnamate,Substrate,OC(=O)C=Cc1ccccc1
9210,2223,H+,Substrate,[H]
9211,2223,4-Coumarate,Product,OC(=O)C=Cc1ccc(O)cc1
9212,2224,NADP+,Product,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
9213,2224,O2,Substrate,O=O
9214,2224,H2O,Product,[H]O[H]
9215,2224,NADPH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
9216,2224,trans-Cinnamate,Substrate,OC(=O)C=Cc1ccccc1
9217,2224,2-Coumarate,Product,OC(=O)C=Cc1ccccc1(O)
9218,2224,H+,Substrate,[H]
9219,2225,AMP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))
9220,2225,Diphosphate,Product,OP(O)(=O)OP(O)(O)=O
9221,2225,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
9222,2225,Coenzyme A,Substrate,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS
9223,2225,Cinnamoyl-CoA,Product,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)C=Cc4ccccc4
9224,2225,trans-Cinnamate,Substrate,OC(=O)C=Cc1ccccc1
9229,2227,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
